system:index,can_first_month,can_full_season,end_month,id,lat,lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,record_id,scientific_name,start_month,year,.geo
0000000000000000022e,1,1,7,550Plaza2024,40.0,-3.0,0.3879327068052158,0.24305384576202108,559,Ficedula_hypoleuca,4,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,1,1,7,554Lifjeld2025,59.9833,10.6,0.22319943938332149,0.50022630593203,639,Periparus_ater,4,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,1,1,7,426Yezerinac1999,58.67,-94.42,0.2780850414032588,0.42909829497344326,21,Dendroica_petechia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,1,1,7,483Sheldon1999,57.17,18.33,0.39376122370936895,0.4326243793706294,29,Ficedula_albicollis,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,1,1,7,235Lifjeld1991,59.98,10.63,0.45430477785372536,0.5307147694721048,31,Ficedula_hypoleuca,5,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,1,1,7,35Alderson1999,50.18,-98.38,0.28320839062500003,0.5808246177802944,74,Molothrus_ater,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,1,1,7,280Heer1996,46.2,7.63,0.4163130997177798,0.4723729032258065,77,Prunella_collaris,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,1,1,7,52Leisler2000,49.67,10.85,0.5838480128443783,0.56291559009009,85,Acrocephalus_arundinaceus,5,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,1,1,7,52Leisler2000,49.67,10.85,0.572606951777543,0.562704668250616,86,Acrocephalus_arundinaceus,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,1,1,7,52Leisler2000,49.67,10.85,0.6010665929611202,0.5797988252375924,87,Acrocephalus_arundinaceus,5,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,1,1,7,52Leisler2000,49.67,10.85,0.6130036005369642,0.612821233720521,88,Acrocephalus_arundinaceus,5,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,1,1,7,52Leisler2000,49.67,10.85,0.6149326645547343,0.5994828713481168,89,Acrocephalus_arundinaceus,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,1,1,7,36Arlt2004,59.1,15.25,0.46127368495077337,0.6169475624743957,90,Acrocephalus_arundinaceus,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,1,1,7,36Arlt2004,59.1,15.25,0.47781908712276355,0.6557547145978422,91,Acrocephalus_arundinaceus,5,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,1,1,7,36Arlt2004,59.1,15.25,0.3250055271853409,0.6594401474805404,92,Acrocephalus_arundinaceus,5,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,1,1,7,36Arlt2004,59.1,15.25,0.4906811655059401,0.6141092926396284,93,Acrocephalus_arundinaceus,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,1,1,7,36Arlt2004,59.1,15.25,0.5334866072647821,0.581035395329783,94,Acrocephalus_arundinaceus,5,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,1,1,7,20Langefors1998,59.17,15.42,0.517796532553036,0.559911463057791,95,Acrocephalus_schoenobaenus,5,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,1,1,7,20Langefors1998,59.17,15.42,0.4538492333963088,0.5977376445242372,96,Acrocephalus_schoenobaenus,5,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,1,1,7,20Langefors1998,59.17,15.42,0.4851702377049182,0.5393463211249182,97,Acrocephalus_schoenobaenus,5,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,1,1,7,380Marshall2007,51.45,-0.55,0.5697903620234958,0.567367072766451,98,Acrocephalus_schoenobaenus,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,1,1,7,380Marshall2007,51.45,-0.55,0.5576863253012048,0.5597442234377589,99,Acrocephalus_schoenobaenus,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,1,1,7,380Marshall2007,51.45,-0.55,0.5452357849462366,0.522790908337477,100,Acrocephalus_schoenobaenus,5,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,1,1,7,380Marshall2007,51.45,-0.55,0.6051026221692491,0.5495021720318448,101,Acrocephalus_schoenobaenus,5,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,1,1,7,380Marshall2007,51.45,-0.55,0.5801894299627611,0.5736136701270806,102,Acrocephalus_schoenobaenus,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,1,1,7,380Marshall2007,51.45,-0.55,0.6011651555424296,0.6005648552864737,103,Acrocephalus_schoenobaenus,5,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,1,1,7,254Larsson1995,57.28,18.75,0.40154206222222233,0.46818457777777794,118,Branta_leucopsis,5,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,1,1,7,254Larsson1995,57.28,18.75,0.4574569145728646,0.45215212650928127,119,Branta_leucopsis,5,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,1,1,7,254Larsson1995,57.28,18.75,0.39761273015244514,0.4864701405553651,120,Branta_leucopsis,5,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,1,1,7,229Reneerkens2014,74.5,-21.0,,0.09282879378934768,121,Calidris_alba,5,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,1,1,7,229Reneerkens2014,74.5,-21.0,,0.04348456401346506,122,Calidris_alba,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,1,1,7,229Reneerkens2014,74.5,-21.0,,0.060025390390390385,123,Calidris_alba,5,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,1,1,7,229Reneerkens2014,74.5,-21.0,,0.05320911397799472,124,Calidris_alba,5,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,1,1,7,229Reneerkens2014,74.5,-21.0,,0.060830498074163575,125,Calidris_alba,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,1,1,7,229Reneerkens2014,74.5,-21.0,,0.05659934791754311,126,Calidris_alba,5,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,1,1,7,34Sánchez-Tójar2015,37.3,-3.18,0.34067619047619047,0.2860520052910053,133,Coracias_garrulus,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,1,1,7,34Sánchez-Tójar2015,37.3,-3.18,0.2641164600659029,0.24968516402116403,134,Coracias_garrulus,5,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,1,1,7,34Sánchez-Tójar2015,37.3,-3.18,0.3560294603174603,0.3008494285714286,135,Coracias_garrulus,5,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,1,1,7,34Sánchez-Tójar2015,37.3,-3.18,0.3499033756613755,0.29440146560846553,136,Coracias_garrulus,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,1,1,7,34Sánchez-Tójar2015,37.3,-3.18,0.3754390952380952,0.31813680423280427,137,Coracias_garrulus,5,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,1,1,7,42Woolfenden2005,41.77,-79.93,0.5860282584440613,0.741729977685364,171,Empidonax_virescens,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,1,1,7,42Woolfenden2005,41.77,-79.93,0.610867486560503,0.733190419920885,172,Empidonax_virescens,5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,1,1,7,42Woolfenden2005,41.77,-79.93,0.6531383253879702,0.766670245461,173,Empidonax_virescens,5,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,1,1,7,42Woolfenden2005,41.77,-79.93,0.6620215792676745,0.7419028045440716,174,Empidonax_virescens,5,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,1,1,7,363Lehtonen2009,60.42,22.17,0.35724784687300815,0.48390738259621313,189,Ficedula_hypoleuca,5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,1,1,7,363Lehtonen2009,60.42,22.17,0.293394894053315,0.5010644440712126,190,Ficedula_hypoleuca,5,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6,1,1,7,315Evans2008,41.77,-79.93,0.6620215792676745,0.7419028045440716,199,Hylocichla_mustelina,5,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,1,1,7,315Evans2008,41.77,-79.93,0.6397974490313422,0.7120628968455219,200,Hylocichla_mustelina,5,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8,1,1,7,315Evans2008,41.77,-79.93,0.6764383101734457,0.7347547672177708,201,Hylocichla_mustelina,5,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb,1,1,7,330Wink2011,51.9,11.0,0.7148603848678811,0.6891399967175448,204,Jynx_torquilla,5,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc,1,1,7,330Wink2011,51.9,11.0,0.7268491953059515,0.6368319218775644,205,Jynx_torquilla,5,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,1,1,7,330Wink2011,51.9,11.0,0.6999185499753816,0.6932041892335468,206,Jynx_torquilla,5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,1,1,7,17Johnsen2003,62.42,8.87,0.0429,0.360944193757076,220,Luscinia_svecica,5,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,1,1,7,17Johnsen2003,62.42,8.87,0.2132,0.23261113168724284,221,Luscinia_svecica,5,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,1,1,7,17Johnsen2003,62.42,8.87,0.07960339539978097,0.1556104432582967,222,Luscinia_svecica,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,1,1,7,17Johnsen2003,62.42,8.87,0.1417723092470945,0.3614978570784084,223,Luscinia_svecica,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,1,1,7,17Johnsen2003,62.42,8.87,-0.056,0.29260582161687176,224,Luscinia_svecica,5,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,1,1,7,17Johnsen2003,62.42,8.87,0.032600000000000004,0.3377756743965927,225,Luscinia_svecica,5,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1,1,1,7,17Johnsen2003,62.42,8.87,0.047400000000000005,0.3665488329583803,226,Luscinia_svecica,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e2,1,1,7,17Johnsen2003,62.42,8.87,0.07739757453259222,0.3402263891419202,227,Luscinia_svecica,5,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,1,1,7,17Johnsen2003,62.42,8.87,0.09684184549356223,0.38690500912825204,228,Luscinia_svecica,5,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4,1,1,7,17Johnsen2003,62.42,8.87,0.1325,0.29347222812879703,229,Luscinia_svecica,5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3,1,1,7,4Charmantier2003,42.52,8.77,0.4859669146436962,0.46573327323162267,244,Parus_caeruleus,5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,1,1,7,4Charmantier2003,42.52,8.77,0.5370788418862692,0.4780454683513546,245,Parus_caeruleus,5,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106,1,1,7,458Yuta2016,42.67,141.6,0.4710545562481451,0.5243886008111239,263,Parus_major,5,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,1,1,7,458Yuta2016,42.67,141.6,0.48229771640560587,0.6132852605612089,264,Parus_major,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000136,1,1,7,289Oring1992,47.17,-94.42,0.3625876415354875,0.5555522719267348,311,Actitis_macularius,5,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137,1,1,7,289Oring1992,47.17,-94.42,0.46679164022321934,0.5713186693928908,312,Actitis_macularius,5,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019b,1,1,7,168Bjornstad1997,61.42,8.87,0.13438653875207734,0.21902967221682962,412,Phylloscopus_trochilus,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8,1,1,7,360Kappes2009,41.77,-79.93,0.6620215792676745,0.7419028045440716,441,Setophaga_ruticilla,5,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9,1,1,7,360Kappes2009,41.77,-79.93,0.6397974490313422,0.7120628968455219,442,Setophaga_ruticilla,5,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba,1,1,7,428Perreault1997,45.07,-67.03,0.37571662037551407,0.44994906408952207,443,Setophaga_ruticilla,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb,1,1,7,428Perreault1997,45.07,-67.03,0.40188031204468194,0.39402064557366606,444,Setophaga_ruticilla,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc,1,1,7,428Perreault1997,45.07,-67.03,0.3778705345501957,0.5015693593453749,445,Setophaga_ruticilla,5,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,1,1,7,244Conrad2001,44.58,-66.77,0.19349623824451415,0.387657460815047,465,Tachycineta_bicolor,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,1,1,7,559Krietsch2022,71.3167,-156.65,,0.28911966786466725,560,Phalaropus_fulicarius,5,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,1,1,7,559Krietsch2022,71.3167,-156.65,0.3616173020527859,0.34271882468343146,561,Phalaropus_fulicarius,5,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,1,1,7,559Krietsch2022,71.3167,-156.65,,0.32844307053120986,562,Phalaropus_fulicarius,5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,1,1,7,559Krietsch2022,71.3167,-156.65,,0.3606360380679944,563,Phalaropus_fulicarius,5,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,1,1,7,559Krietsch2022,71.3167,-156.65,,0.2695404719991199,564,Phalaropus_fulicarius,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,1,1,7,559Krietsch2022,71.3167,-156.65,,0.3260849422089041,565,Phalaropus_fulicarius,5,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,1,1,7,559Krietsch2022,71.3167,-156.65,,0.28953926017601767,566,Phalaropus_fulicarius,5,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,1,1,7,559Krietsch2022,71.3167,-156.65,,0.3063401677212012,567,Phalaropus_fulicarius,5,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270,1,1,7,512Ding2021,23.65,107.0667,0.42846598937167857,0.5638031752803508,625,Prinia_flaviventris,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,1,1,7,408Choudhury1993,78.92,11.9,-0.04967777777777778,-0.00622239055864097,8,Branta_leucopsis,6,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,1,1,7,367Dunn1999,67.23,-100.27,0.11061053546043283,0.13725969567735483,15,Chen_caerulescens,6,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,1,1,7,367Dunn1999,67.23,-100.27,0.11061053546043283,0.13725969567735483,16,Chen_rossii,6,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,1,1,7,263Schulze-Hagen1993,53.48,23.0,0.6542988339136773,0.6477717386023161,70,Acrocephalus_paludicola,6,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,1,1,7,216Dale1999,69.4,81.82,0.32543161207299953,0.4530881188582123,76,Phalaropus_fulicarius,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,1,1,7,479Zharikov2000,58.75,-95.07,0.3509583153798041,0.48199502207810113,131,Charadrius_semipalmatus,6,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,1,1,7,479Zharikov2000,58.75,-95.07,0.40434298330343604,0.4505519525320821,132,Charadrius_semipalmatus,6,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,1,1,7,228Freeland1995,59.83,-136.33,0.19820000000000002,0.23462650602409643,207,Lagopus_lagopus,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,1,1,7,228Freeland1995,59.83,-136.33,0.154593670886076,0.22592844444444443,208,Lagopus_lagopus,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,1,1,7,228Freeland1995,59.83,-136.33,0.26327106254709876,0.36890571708591985,209,Lagopus_lagopus,6,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,1,1,7,228Freeland1995,59.83,-136.33,0.23547728857890154,0.24224089839152615,210,Lagopus_lagopus,6,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6,1,1,7,437Yezerinac2013,71.29,-156.8,0.2527188943805737,0.35113806919358936,423,Pluvialis_dominica,6,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7,1,1,7,437Yezerinac2013,71.29,-156.8,0.18220083089603833,0.35713327628826774,424,Pluvialis_dominica,6,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8,1,1,7,437Yezerinac2013,71.29,-156.8,0.22896158585055637,0.3825435729275971,425,Pluvialis_dominica,6,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9,1,1,7,437Yezerinac2013,71.29,-156.8,0.12203113396004703,0.29000398007634304,426,Pluvialis_dominica,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa,1,1,7,437Yezerinac2013,71.29,-156.8,0.1986145275297619,0.302173693605972,427,Pluvialis_dominica,6,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab,1,1,7,437Yezerinac2013,71.29,-156.8,0.1958676993355482,0.30877326145552564,428,Pluvialis_dominica,6,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e,1,1,7,440Anker-Nilssen2008,67.43,11.88,,0.10300000000000001,623,Fratercula_arctica,6,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f,1,1,7,440Anker-Nilssen2008,67.43,11.88,0.03895,0.03895,624,Fratercula_arctica,6,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,1,1,7,269Whittingham1995,61.42,8.87,0.43106259606147934,0.43106259606147934,20,Delichon_urbicum,7,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,1,1,8,353Bolton2017,-15.57,128.0,0.27573855413761345,0.23398947945325124,175,Erythrura_gouldiae,2,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,1,1,8,353Bolton2017,-15.57,128.0,0.2514986898991222,0.2335310668588148,176,Erythrura_gouldiae,2,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281,1,1,8,641nomano2023,25.8333,131.2333,,-0.050350000000000006,642,Lanius_bucephalus,2,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,1,1,8,260Overeem2014,40.98,-124.0,0.6469930193496375,0.734742633246528,138,Cyanocitta_stelleri,3,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,1,1,8,260Overeem2014,40.98,-124.0,0.6921757582184521,0.7387140881778964,139,Cyanocitta_stelleri,3,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,1,1,8,260Overeem2014,40.98,-124.0,0.7094199852924538,0.7315577392152767,140,Cyanocitta_stelleri,3,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,1,1,8,88Mayer2013,47.0,8.0,0.5594623683667149,0.6952365911412386,161,Emberiza_schoeniclus,3,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,1,1,8,88Mayer2013,47.0,8.0,0.498609558268311,0.6926871462264148,162,Emberiza_schoeniclus,3,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,1,1,8,88Mayer2013,47.0,8.0,0.5250910823689584,0.7182951514876634,163,Emberiza_schoeniclus,3,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,1,1,8,88Mayer2013,47.0,8.0,0.4712295852534562,0.7198082819303335,164,Emberiza_schoeniclus,3,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110,1,1,8,406Griffith1999,35.7,-83.2,0.5129141722498378,0.5257924789280312,273,Passer_domesticus,3,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,1,1,8,406Griffith1999,35.7,-83.2,0.49631849792892974,0.5315132807434623,274,Passer_domesticus,3,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,1,1,8,391Whitekiller2000,35.2,-97.43,0.27034779347826077,0.4696723926630434,384,Passer_domesticus,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,1,1,8,391Whitekiller2000,35.2,-97.43,0.3297853369565217,0.5170088247282607,385,Passer_domesticus,3,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181,1,1,8,391Whitekiller2000,35.2,-97.43,0.267669929347826,0.5333712880434782,386,Passer_domesticus,3,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182,1,1,8,177Seress2007,46.25,20.13,0.21050631094756214,0.5195537994480222,387,Passer_montanus,3,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287,1,1,8,497Harnandez2021,37.1833,-80.5667,0.43270187012142214,0.6560119579358191,648,Tachycineta_bicolor,3,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,1,1,8,174Ritchison1994,37.65,-84.12,0.46447101819911973,0.636184145956192,10,Cardinalis_cardinalis,4,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,1,1,8,242Berthier2012,46.33,7.67,0.4715979952830189,0.5069731154269698,64,Upupa_epops,4,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,1,1,8,212Bonlokke-Pedersen2002,56.5,10.83,0.28042084619341573,0.446645558989519,129,Carduelis_cannabina,4,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,1,1,8,212Bonlokke-Pedersen2002,56.5,10.83,0.3734433743382124,0.44106333694768235,130,Carduelis_cannabina,4,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,1,1,8,72Eikenaar2011,37.22,-80.42,0.47534284940411703,0.6968120476706392,193,Hirundo_rustica,4,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,1,1,8,72Eikenaar2011,37.22,-80.42,0.5327540086673891,0.6980626218851572,194,Hirundo_rustica,4,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,1,1,8,305Hasegawa2010,37.12,138.02,0.3263189286836318,0.582916387726639,195,Hirundo_rustica,4,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3,1,1,8,305Hasegawa2010,37.12,138.02,0.19843446428571426,0.6462641368252272,196,Hirundo_rustica,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,1,1,8,472 Kojima2009,35.22,139.88,0.5239844025157233,0.6001049214226633,197,Hirundo_rustica,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,1,1,8,472 Kojima2009,35.22,139.88,0.5666809516547202,0.6137125983708408,198,Hirundo_rustica,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee,1,1,8,239Lee2009,37.53,127.03,0.219184859268845,0.3298195729537368,239,Paradoxornis_webbianus,4,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ef,1,1,8,239Lee2009,37.53,127.03,0.24786160358028686,0.3854361479564328,240,Paradoxornis_webbianus,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011d,1,1,8,157Cramer2011,10.67,-85.5,0.4111672050938337,0.44823730563002673,286,Thryothorus_pleurostictus,4,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011e,1,1,8,157Cramer2011,10.67,-85.5,0.44416442603234013,0.4640798476546841,287,Thryothorus_pleurostictus,4,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011f,1,1,8,157Cramer2011,10.67,-85.5,0.43029603424657537,0.4360084658559401,288,Thryothorus_pleurostictus,4,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120,1,1,8,157Cramer2011,10.67,-85.5,0.3859981593367991,0.3928440753424657,289,Thryothorus_pleurostictus,4,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000123,1,1,8,140Roeder2016,34.77,-98.48,0.42951115642458104,0.4868435474860332,292,Tyrannus_forficatus,4,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000124,1,1,8,140Roeder2016,34.77,-98.48,0.3562356811240072,0.4992285605214152,293,Tyrannus_forficatus,4,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000125,1,1,8,140Roeder2016,34.77,-98.48,0.43860123463687145,0.4928313519553072,294,Tyrannus_forficatus,4,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000126,1,1,8,140Roeder2016,34.77,-98.48,0.35929359217877066,0.41416077094972065,295,Tyrannus_forficatus,4,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171,1,1,8,178Gavin1998,36.71,-112.22,0.3426137628191141,0.3862102989308313,370,Accipiter_gentilis,4,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172,1,1,8,178Gavin1998,36.71,-112.22,0.32573737726380103,0.37087746563386437,371,Accipiter_gentilis,4,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173,1,1,8,178Gavin1998,36.71,-112.22,0.33669221034257046,0.3978726543748635,372,Accipiter_gentilis,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de,1,1,8,648Roeder2019,34.74,-98.67,0.3970441442953019,0.48177383948545854,479,Tyrannus_forficatus,4,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,1,1,8,648Roeder2019,34.74,-98.67,0.330466375838926,0.49335278523489906,480,Tyrannus_forficatus,4,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,1,1,8,648Roeder2019,34.74,-98.67,0.4093929753914988,0.4900702628635345,481,Tyrannus_forficatus,4,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
